0 1 0.409017
0 0.75 0.35
0.25 0.75 0.1
0.25 1 0.203553
0 1 0.409017
0 0.75 0.35
0 0.5 0.409017
0.25 0.5 0.203553
0.25 0.75 0.1
0 0.75 0.35
0.25 1 0.203553
0.25 0.75 0.1
0.5 0.75 -0.15
0.5 1 0.1
0.25 1 0.203553
0.25 0.75 0.1
0.25 0.5 0.203553
0.5 0.5 0.1
0.5 0.75 -0.15
0.25 0.75 0.1
0 0.5 0.409017
0 0.25 0.557107
0.25 0.25 0.409017
0.25 0.5 0.203553
0 0.5 0.409017
0 0.25 0.557107
0 0 0.751388
0.25 0 0.640569
0.25 0.25 0.409017
0 0.25 0.557107
0.25 0.5 0.203553
0.25 0.25 0.409017
0.5 0.25 0.35
0.5 0.5 0.1
0.25 0.5 0.203553
0.25 0.25 0.409017
0.25 0 0.640569
0.5 0 0.6
0.5 0.25 0.35
0.25 0.25 0.409017
0.5 1 0.1
0.5 0.75 -0.15
0.75 0.75 0.1
0.75 1 0.203553
0.5 1 0.1
0.5 0.75 -0.15
0.5 0.5 0.1
0.75 0.5 0.203553
0.75 0.75 0.1
0.5 0.75 -0.15
0.75 1 0.203553
0.75 0.75 0.1
1 0.75 0.35
1 1 0.409017
0.75 1 0.203553
0.75 0.75 0.1
0.75 0.5 0.203553
1 0.5 0.409017
1 0.75 0.35
0.75 0.75 0.1
0.5 0.5 0.1
0.5 0.25 0.35
0.75 0.25 0.409017
0.75 0.5 0.203553
0.5 0.5 0.1
0.5 0.25 0.35
0.5 0 0.6
0.75 0 0.640569
0.75 0.25 0.409017
0.5 0.25 0.35
0.75 0.5 0.203553
0.75 0.25 0.409017
1 0.25 0.557107
1 0.5 0.409017
0.75 0.5 0.203553
0.75 0.25 0.409017
0.75 0 0.640569
1 0 0.751388
1 0.25 0.557107
0.75 0.25 0.409017
