0.25 0.25
0.254 0.25
0.254 0.25
0.258 0.25
0.258 0.25
0.262 0.25
0.262 0.25
0.266 0.25
0.266 0.25
0.27 0.25
0.27 0.25
0.274 0.25
0.274 0.25
0.278 0.25
0.278 0.25
0.282 0.25
0.282 0.25
0.286 0.25
0.286 0.25
0.29 0.25
0.29 0.25
0.294 0.25
0.294 0.25
0.298 0.25
0.298 0.25
0.302 0.25
0.302 0.25
0.306 0.25
0.306 0.25
0.31 0.25
0.31 0.25
0.314 0.25
0.314 0.25
0.318 0.25
0.318 0.25
0.322 0.25
0.322 0.25
0.326 0.25
0.326 0.25
0.33 0.25
0.33 0.25
0.334 0.25
0.334 0.25
0.338 0.25
0.338 0.25
0.342 0.25
0.342 0.25
0.346 0.25
0.346 0.25
0.35 0.25
0.35 0.25
0.354 0.25
0.354 0.25
0.358 0.25
0.358 0.25
0.362 0.25
0.362 0.25
0.366 0.25
0.366 0.25
0.37 0.25
0.37 0.25
0.374 0.25
0.374 0.25
0.378 0.25
0.378 0.25
0.382 0.25
0.382 0.25
0.386 0.25
0.386 0.25
0.39 0.25
0.39 0.25
0.394 0.25
0.394 0.25
0.398 0.25
0.398 0.25
0.402 0.25
0.402 0.25
0.406 0.25
0.406 0.25
0.41 0.25
0.41 0.25
0.414 0.25
0.414 0.25
0.418 0.25
0.418 0.25
0.422 0.25
0.422 0.25
0.426 0.25
0.426 0.25
0.43 0.25
0.43 0.25
0.434 0.25
0.434 0.25
0.438 0.25
0.438 0.25
0.442 0.25
0.442 0.25
0.446 0.25
0.446 0.25
0.45 0.25
0.45 0.25
0.454 0.25
0.454 0.25
0.458 0.25
0.458 0.25
0.462 0.25
0.462 0.25
0.466 0.25
0.466 0.25
0.47 0.25
0.47 0.25
0.474 0.25
0.474 0.25
0.478 0.25
0.478 0.25
0.482 0.25
0.482 0.25
0.486 0.25
0.486 0.25
0.49 0.25
0.49 0.25
0.494 0.25
0.494 0.25
0.498 0.25
0.498 0.25
0.502 0.25
0.502 0.25
0.506 0.25
0.506 0.25
0.51 0.25
0.51 0.25
0.514 0.25
0.514 0.25
0.518 0.25
0.518 0.25
0.522 0.25
0.522 0.25
0.526 0.25
0.526 0.25
0.53 0.25
0.53 0.25
0.534 0.25
0.534 0.25
0.538 0.25
0.538 0.25
0.542 0.25
0.542 0.25
0.546 0.25
0.546 0.25
0.55 0.25
0.55 0.25
0.554 0.25
0.554 0.25
0.558 0.25
0.558 0.25
0.562 0.25
0.562 0.25
0.566 0.25
0.566 0.25
0.57 0.25
0.57 0.25
0.574 0.25
0.574 0.25
0.578 0.25
0.578 0.25
0.582 0.25
0.582 0.25
0.586 0.25
0.586 0.25
0.59 0.25
0.59 0.25
0.594 0.25
0.594 0.25
0.598 0.25
0.598 0.25
0.602 0.25
0.602 0.25
0.606 0.25
0.606 0.25
0.61 0.25
0.61 0.25
0.614 0.25
0.614 0.25
0.618 0.25
0.618 0.25
0.622 0.25
0.622 0.25
0.626 0.25
0.626 0.25
0.63 0.25
0.63 0.25
0.634 0.25
0.634 0.25
0.638 0.25
0.638 0.25
0.642 0.25
0.642 0.25
0.646 0.25
0.646 0.25
0.65 0.25
0.65 0.25
0.654 0.25
0.654 0.25
0.658 0.25
0.658 0.25
0.662 0.25
0.662 0.25
0.666 0.25
0.666 0.25
0.67 0.25
0.67 0.25
0.674 0.25
0.674 0.25
0.678 0.25
0.678 0.25
0.682 0.25
0.682 0.25
0.686 0.25
0.686 0.25
0.69 0.25
0.69 0.25
0.694 0.25
0.694 0.25
0.698 0.25
0.698 0.25
0.702 0.25
0.702 0.25
0.706 0.25
0.706 0.25
0.71 0.25
0.71 0.25
0.714 0.25
0.714 0.25
0.718 0.25
0.718 0.25
0.722 0.25
0.722 0.25
0.726 0.25
0.726 0.25
0.73 0.25
0.73 0.25
0.734 0.25
0.734 0.25
0.738 0.25
0.738 0.25
0.742 0.25
0.742 0.25
0.746 0.25
0.746 0.25
0.75 0.25
0.75 0.25
0.75 0.254
0.75 0.254
0.75 0.258
0.75 0.258
0.75 0.262
0.75 0.262
0.75 0.266
0.75 0.266
0.75 0.27
0.75 0.27
0.75 0.274
0.75 0.274
0.75 0.278
0.75 0.278
0.75 0.282
0.75 0.282
0.75 0.286
0.75 0.286
0.75 0.29
0.75 0.29
0.75 0.294
0.75 0.294
0.75 0.298
0.75 0.298
0.75 0.302
0.75 0.302
0.75 0.306
0.75 0.306
0.75 0.31
0.75 0.31
0.75 0.314
0.75 0.314
0.75 0.318
0.75 0.318
0.75 0.322
0.75 0.322
0.75 0.326
0.75 0.326
0.75 0.33
0.75 0.33
0.75 0.334
0.75 0.334
0.75 0.338
0.75 0.338
0.75 0.342
0.75 0.342
0.75 0.346
0.75 0.346
0.75 0.35
0.75 0.35
0.75 0.354
0.75 0.354
0.75 0.358
0.75 0.358
0.75 0.362
0.75 0.362
0.75 0.366
0.75 0.366
0.75 0.37
0.75 0.37
0.75 0.374
0.75 0.374
0.75 0.378
0.75 0.378
0.75 0.382
0.75 0.382
0.75 0.386
0.75 0.386
0.75 0.39
0.75 0.39
0.75 0.394
0.75 0.394
0.75 0.398
0.75 0.398
0.75 0.402
0.75 0.402
0.75 0.406
0.75 0.406
0.75 0.41
0.75 0.41
0.75 0.414
0.75 0.414
0.75 0.418
0.75 0.418
0.75 0.422
0.75 0.422
0.75 0.426
0.75 0.426
0.75 0.43
0.75 0.43
0.75 0.434
0.75 0.434
0.75 0.438
0.75 0.438
0.75 0.442
0.75 0.442
0.75 0.446
0.75 0.446
0.75 0.45
0.75 0.45
0.75 0.454
0.75 0.454
0.75 0.458
0.75 0.458
0.75 0.462
0.75 0.462
0.75 0.466
0.75 0.466
0.75 0.47
0.75 0.47
0.75 0.474
0.75 0.474
0.75 0.478
0.75 0.478
0.75 0.482
0.75 0.482
0.75 0.486
0.75 0.486
0.75 0.49
0.75 0.49
0.75 0.494
0.75 0.494
0.75 0.498
0.75 0.498
0.75 0.502
0.75 0.502
0.75 0.506
0.75 0.506
0.75 0.51
0.75 0.51
0.75 0.514
0.75 0.514
0.75 0.518
0.75 0.518
0.75 0.522
0.75 0.522
0.75 0.526
0.75 0.526
0.75 0.53
0.75 0.53
0.75 0.534
0.75 0.534
0.75 0.538
0.75 0.538
0.75 0.542
0.75 0.542
0.75 0.546
0.75 0.546
0.75 0.55
0.75 0.55
0.75 0.554
0.75 0.554
0.75 0.558
0.75 0.558
0.75 0.562
0.75 0.562
0.75 0.566
0.75 0.566
0.75 0.57
0.75 0.57
0.75 0.574
0.75 0.574
0.75 0.578
0.75 0.578
0.75 0.582
0.75 0.582
0.75 0.586
0.75 0.586
0.75 0.59
0.75 0.59
0.75 0.594
0.75 0.594
0.75 0.598
0.75 0.598
0.75 0.602
0.75 0.602
0.75 0.606
0.75 0.606
0.75 0.61
0.75 0.61
0.75 0.614
0.75 0.614
0.75 0.618
0.75 0.618
0.75 0.622
0.75 0.622
0.75 0.626
0.75 0.626
0.75 0.63
0.75 0.63
0.75 0.634
0.75 0.634
0.75 0.638
0.75 0.638
0.75 0.642
0.75 0.642
0.75 0.646
0.75 0.646
0.75 0.65
0.75 0.65
0.75 0.654
0.75 0.654
0.75 0.658
0.75 0.658
0.75 0.662
0.75 0.662
0.75 0.666
0.75 0.666
0.75 0.67
0.75 0.67
0.75 0.674
0.75 0.674
0.75 0.678
0.75 0.678
0.75 0.682
0.75 0.682
0.75 0.686
0.75 0.686
0.75 0.69
0.75 0.69
0.75 0.694
0.75 0.694
0.75 0.698
0.75 0.698
0.75 0.702
0.75 0.702
0.75 0.706
0.75 0.706
0.75 0.71
0.75 0.71
0.75 0.714
0.75 0.714
0.75 0.718
0.75 0.718
0.75 0.722
0.75 0.722
0.75 0.726
0.75 0.726
0.75 0.73
0.75 0.73
0.75 0.734
0.75 0.734
0.75 0.738
0.75 0.738
0.75 0.742
0.75 0.742
0.75 0.746
0.75 0.746
0.75 0.75
0.75 0.75
0.746 0.75
0.746 0.75
0.742 0.75
0.742 0.75
0.738 0.75
0.738 0.75
0.734 0.75
0.734 0.75
0.73 0.75
0.73 0.75
0.726 0.75
0.726 0.75
0.722 0.75
0.722 0.75
0.718 0.75
0.718 0.75
0.714 0.75
0.714 0.75
0.71 0.75
0.71 0.75
0.706 0.75
0.706 0.75
0.702 0.75
0.702 0.75
0.698 0.75
0.698 0.75
0.694 0.75
0.694 0.75
0.69 0.75
0.69 0.75
0.686 0.75
0.686 0.75
0.682 0.75
0.682 0.75
0.678 0.75
0.678 0.75
0.674 0.75
0.674 0.75
0.67 0.75
0.67 0.75
0.666 0.75
0.666 0.75
0.662 0.75
0.662 0.75
0.658 0.75
0.658 0.75
0.654 0.75
0.654 0.75
0.65 0.75
0.65 0.75
0.646 0.75
0.646 0.75
0.642 0.75
0.642 0.75
0.638 0.75
0.638 0.75
0.634 0.75
0.634 0.75
0.63 0.75
0.63 0.75
0.626 0.75
0.626 0.75
0.622 0.75
0.622 0.75
0.618 0.75
0.618 0.75
0.614 0.75
0.614 0.75
0.61 0.75
0.61 0.75
0.606 0.75
0.606 0.75
0.602 0.75
0.602 0.75
0.598 0.75
0.598 0.75
0.594 0.75
0.594 0.75
0.59 0.75
0.59 0.75
0.586 0.75
0.586 0.75
0.582 0.75
0.582 0.75
0.578 0.75
0.578 0.75
0.574 0.75
0.574 0.75
0.57 0.75
0.57 0.75
0.566 0.75
0.566 0.75
0.562 0.75
0.562 0.75
0.558 0.75
0.558 0.75
0.554 0.75
0.554 0.75
0.55 0.75
0.55 0.75
0.546 0.75
0.546 0.75
0.542 0.75
0.542 0.75
0.538 0.75
0.538 0.75
0.534 0.75
0.534 0.75
0.53 0.75
0.53 0.75
0.526 0.75
0.526 0.75
0.522 0.75
0.522 0.75
0.518 0.75
0.518 0.75
0.514 0.75
0.514 0.75
0.51 0.75
0.51 0.75
0.506 0.75
0.506 0.75
0.502 0.75
0.502 0.75
0.498 0.75
0.498 0.75
0.494 0.75
0.494 0.75
0.49 0.75
0.49 0.75
0.486 0.75
0.486 0.75
0.482 0.75
0.482 0.75
0.478 0.75
0.478 0.75
0.474 0.75
0.474 0.75
0.47 0.75
0.47 0.75
0.466 0.75
0.466 0.75
0.462 0.75
0.462 0.75
0.458 0.75
0.458 0.75
0.454 0.75
0.454 0.75
0.45 0.75
0.45 0.75
0.446 0.75
0.446 0.75
0.442 0.75
0.442 0.75
0.438 0.75
0.438 0.75
0.434 0.75
0.434 0.75
0.43 0.75
0.43 0.75
0.426 0.75
0.426 0.75
0.422 0.75
0.422 0.75
0.418 0.75
0.418 0.75
0.414 0.75
0.414 0.75
0.41 0.75
0.41 0.75
0.406 0.75
0.406 0.75
0.402 0.75
0.402 0.75
0.398 0.75
0.398 0.75
0.394 0.75
0.394 0.75
0.39 0.75
0.39 0.75
0.386 0.75
0.386 0.75
0.382 0.75
0.382 0.75
0.378 0.75
0.378 0.75
0.374 0.75
0.374 0.75
0.37 0.75
0.37 0.75
0.366 0.75
0.366 0.75
0.362 0.75
0.362 0.75
0.358 0.75
0.358 0.75
0.354 0.75
0.354 0.75
0.35 0.75
0.35 0.75
0.346 0.75
0.346 0.75
0.342 0.75
0.342 0.75
0.338 0.75
0.338 0.75
0.334 0.75
0.334 0.75
0.33 0.75
0.33 0.75
0.326 0.75
0.326 0.75
0.322 0.75
0.322 0.75
0.318 0.75
0.318 0.75
0.314 0.75
0.314 0.75
0.31 0.75
0.31 0.75
0.306 0.75
0.306 0.75
0.302 0.75
0.302 0.75
0.298 0.75
0.298 0.75
0.294 0.75
0.294 0.75
0.29 0.75
0.29 0.75
0.286 0.75
0.286 0.75
0.282 0.75
0.282 0.75
0.278 0.75
0.278 0.75
0.274 0.75
0.274 0.75
0.27 0.75
0.27 0.75
0.266 0.75
0.266 0.75
0.262 0.75
0.262 0.75
0.258 0.75
0.258 0.75
0.254 0.75
0.254 0.75
0.25 0.75
0.25 0.75
0.25 0.746
0.25 0.746
0.25 0.742
0.25 0.742
0.25 0.738
0.25 0.738
0.25 0.734
0.25 0.734
0.25 0.73
0.25 0.73
0.25 0.726
0.25 0.726
0.25 0.722
0.25 0.722
0.25 0.718
0.25 0.718
0.25 0.714
0.25 0.714
0.25 0.71
0.25 0.71
0.25 0.706
0.25 0.706
0.25 0.702
0.25 0.702
0.25 0.698
0.25 0.698
0.25 0.694
0.25 0.694
0.25 0.69
0.25 0.69
0.25 0.686
0.25 0.686
0.25 0.682
0.25 0.682
0.25 0.678
0.25 0.678
0.25 0.674
0.25 0.674
0.25 0.67
0.25 0.67
0.25 0.666
0.25 0.666
0.25 0.662
0.25 0.662
0.25 0.658
0.25 0.658
0.25 0.654
0.25 0.654
0.25 0.65
0.25 0.65
0.25 0.646
0.25 0.646
0.25 0.642
0.25 0.642
0.25 0.638
0.25 0.638
0.25 0.634
0.25 0.634
0.25 0.63
0.25 0.63
0.25 0.626
0.25 0.626
0.25 0.622
0.25 0.622
0.25 0.618
0.25 0.618
0.25 0.614
0.25 0.614
0.25 0.61
0.25 0.61
0.25 0.606
0.25 0.606
0.25 0.602
0.25 0.602
0.25 0.598
0.25 0.598
0.25 0.594
0.25 0.594
0.25 0.59
0.25 0.59
0.25 0.586
0.25 0.586
0.25 0.582
0.25 0.582
0.25 0.578
0.25 0.578
0.25 0.574
0.25 0.574
0.25 0.57
0.25 0.57
0.25 0.566
0.25 0.566
0.25 0.562
0.25 0.562
0.25 0.558
0.25 0.558
0.25 0.554
0.25 0.554
0.25 0.55
0.25 0.55
0.25 0.546
0.25 0.546
0.25 0.542
0.25 0.542
0.25 0.538
0.25 0.538
0.25 0.534
0.25 0.534
0.25 0.53
0.25 0.53
0.25 0.526
0.25 0.526
0.25 0.522
0.25 0.522
0.25 0.518
0.25 0.518
0.25 0.514
0.25 0.514
0.25 0.51
0.25 0.51
0.25 0.506
0.25 0.506
0.25 0.502
0.25 0.502
0.25 0.498
0.25 0.498
0.25 0.494
0.25 0.494
0.25 0.49
0.25 0.49
0.25 0.486
0.25 0.486
0.25 0.482
0.25 0.482
0.25 0.478
0.25 0.478
0.25 0.474
0.25 0.474
0.25 0.47
0.25 0.47
0.25 0.466
0.25 0.466
0.25 0.462
0.25 0.462
0.25 0.458
0.25 0.458
0.25 0.454
0.25 0.454
0.25 0.45
0.25 0.45
0.25 0.446
0.25 0.446
0.25 0.442
0.25 0.442
0.25 0.438
0.25 0.438
0.25 0.434
0.25 0.434
0.25 0.43
0.25 0.43
0.25 0.426
0.25 0.426
0.25 0.422
0.25 0.422
0.25 0.418
0.25 0.418
0.25 0.414
0.25 0.414
0.25 0.41
0.25 0.41
0.25 0.406
0.25 0.406
0.25 0.402
0.25 0.402
0.25 0.398
0.25 0.398
0.25 0.394
0.25 0.394
0.25 0.39
0.25 0.39
0.25 0.386
0.25 0.386
0.25 0.382
0.25 0.382
0.25 0.378
0.25 0.378
0.25 0.374
0.25 0.374
0.25 0.37
0.25 0.37
0.25 0.366
0.25 0.366
0.25 0.362
0.25 0.362
0.25 0.358
0.25 0.358
0.25 0.354
0.25 0.354
0.25 0.35
0.25 0.35
0.25 0.346
0.25 0.346
0.25 0.342
0.25 0.342
0.25 0.338
0.25 0.338
0.25 0.334
0.25 0.334
0.25 0.33
0.25 0.33
